transaction_id,user_id,product_id,timestamp
20851,1729,645,2023-03-05
20852,3334,1200,2023-06-22
20852,3334,1327,2023-01-03
20852,3334,63,2023-06-28
20853,895,1022,2023-09-11
20853,895,1167,2023-03-29
20854,1026,448,2023-10-16
20854,1026,893,2023-11-13
20855,4075,457,2023-09-08
20855,4075,246,2023-07-19
20856,2387,1155,2023-08-05
20856,2387,1266,2023-01-18
20857,2649,592,2023-01-05
20857,2649,125,2023-11-07
20857,2649,449,2023-11-19
20857,2649,84,2023-05-09
20858,3935,958,2023-09-07
20858,3935,474,2023-11-19
20858,3935,616,2023-01-08
20859,4649,763,2023-12-21
20859,4649,573,2023-10-23
20859,4649,1155,2023-02-18
20859,4649,1263,2023-04-29
20860,2530,716,2023-11-21
20860,2530,886,2023-07-30
20861,2323,356,2023-03-12
20861,2323,1107,2023-07-06
20861,2323,1054,2023-05-31
20861,2323,399,2023-04-12
20862,2104,1020,2023-02-14
20862,2104,1494,2023-03-31
20862,2104,395,2023-08-26
20863,4354,444,2023-06-17
20863,4354,933,2023-11-14
20863,4354,1448,2023-08-13
20864,560,500,2023-08-02
20864,560,803,2023-05-07
20865,3666,717,2023-01-08
20865,3666,211,2023-09-03
20865,3666,298,2023-11-15
20866,3115,1452,2023-03-20
20866,3115,1365,2023-07-19
20866,3115,1404,2023-07-08
20867,3030,95,2023-02-18
20867,3030,565,2023-05-30
20867,3030,124,2023-11-25
20868,1783,70,2023-06-13
20868,1783,993,2023-10-31
20868,1783,1464,2023-02-25
20869,733,1332,2023-02-25
20869,733,462,2023-12-16
20869,733,367,2023-07-22
20869,733,1018,2023-11-23
20870,3584,84,2023-01-29
20870,3584,125,2023-10-13
20870,3584,948,2023-01-15
20871,1988,477,2023-01-10
20871,1988,893,2023-04-20
20871,1988,1390,2023-05-25
20871,1988,1138,2023-01-04
20872,4482,260,2023-06-25
20872,4482,725,2023-03-27
20873,3397,894,2023-11-30
20873,3397,754,2023-07-09
20873,3397,159,2023-10-15
20874,172,1055,2023-06-01
20874,172,128,2023-10-24
20874,172,990,2023-03-11
20874,172,438,2023-03-02
20875,117,603,2023-02-07
20875,117,223,2023-10-07
20876,434,1365,2023-09-14
20876,434,1452,2023-01-14
20876,434,1404,2023-05-11
20877,3891,1365,2023-05-07
20877,3891,1404,2023-01-30
20877,3891,1452,2023-09-27
20878,2057,260,2023-12-23
20878,2057,1494,2023-08-15
20878,2057,1020,2023-09-02
20878,2057,725,2023-02-16
20879,503,1138,2023-12-28
20879,503,268,2023-08-28
20879,503,1297,2023-08-02
20879,503,1231,2023-01-03
20880,1963,1450,2023-02-12
20880,1963,1210,2023-02-05
20880,1963,908,2023-07-05
20880,1963,119,2023-07-05
20881,3256,816,2023-07-17
20881,3256,1259,2023-07-26
20882,1095,1325,2023-03-17
20882,1095,1277,2023-03-30
20882,1095,602,2023-05-27
20882,1095,225,2023-10-14
20883,911,487,2023-04-07
20883,911,748,2023-06-13
20883,911,1008,2023-06-12
20883,911,336,2023-06-26
20884,4017,1464,2023-11-09
20884,4017,57,2023-10-13
20884,4017,1246,2023-09-07
20884,4017,504,2023-03-21
20885,1806,236,2023-09-14
20885,1806,1498,2023-02-19
20885,1806,539,2023-09-19
20885,1806,574,2023-10-06
20886,351,537,2023-08-08
20886,351,810,2023-01-15
20886,351,1258,2023-10-30
20886,351,150,2023-01-04
20887,3861,1148,2023-06-24
20887,3861,288,2023-10-29
20887,3861,306,2023-09-07
20888,4017,1381,2023-11-18
20888,4017,1221,2023-07-08
20889,2059,381,2023-01-31
20889,2059,555,2023-06-02
20889,2059,831,2023-04-13
20889,2059,310,2023-11-08
20890,2508,1309,2023-12-06
20890,2508,423,2023-07-22
20891,581,896,2023-11-16
20891,581,798,2023-06-24
20892,3262,610,2023-04-14
20892,3262,1302,2023-01-31
20892,3262,1090,2023-07-08
20892,3262,969,2023-06-02
20893,2923,391,2023-06-01
20893,2923,1401,2023-08-09
20894,1312,582,2023-03-05
20894,1312,1322,2023-02-01
20895,2243,1426,2023-02-05
20895,2243,84,2023-07-05
20896,2960,246,2023-06-18
20896,2960,65,2023-07-08
20896,2960,654,2023-11-09
20897,4742,65,2023-04-08
20897,4742,908,2023-10-30
20897,4742,654,2023-12-11
20897,4742,763,2023-09-27
20898,4867,689,2023-05-28
20898,4867,1015,2023-03-20
20899,851,1049,2023-10-01
20899,851,578,2023-06-18
20899,851,1309,2023-05-13
20900,3645,1200,2023-06-20
20900,3645,63,2023-02-13
20900,3645,387,2023-10-28
20901,2323,909,2023-03-22
20901,2323,243,2023-10-23
20902,1842,704,2023-05-27
20902,1842,1487,2023-02-26
20902,1842,271,2023-10-11
20902,1842,208,2023-03-15
20903,2118,555,2023-11-03
20903,2118,381,2023-08-31
20904,1865,589,2023-03-27
20904,1865,195,2023-11-05
20904,1865,1439,2023-11-26
20905,1993,1313,2023-03-28
20905,1993,1405,2023-12-27
20905,1993,137,2023-11-02
20906,1702,558,2023-02-01
20906,1702,683,2023-05-08
20906,1702,209,2023-10-07
20906,1702,1167,2023-04-30
20907,2153,993,2023-09-30
20907,2153,70,2023-01-18
20908,2926,165,2023-10-09
20908,2926,485,2023-11-04
20909,3699,695,2023-05-06
20909,3699,1035,2023-12-25
20910,4228,573,2023-05-04
20910,4228,1392,2023-11-21
20911,137,1005,2023-07-24
20911,137,118,2023-02-20
20911,137,473,2023-12-17
20912,264,1002,2023-05-30
20912,264,1421,2023-01-19
20913,682,1376,2023-11-11
20913,682,1218,2023-08-01
20913,682,314,2023-06-06
20913,682,1143,2023-05-15
20914,988,240,2023-07-11
20914,988,1334,2023-01-31
20914,988,1171,2023-11-17
20914,988,197,2023-01-13
20915,493,209,2023-03-07
20915,493,578,2023-11-27
20915,493,1167,2023-05-26
20916,3068,1396,2023-07-31
20916,3068,691,2023-12-30
20916,3068,891,2023-12-10
20917,3056,270,2023-06-03
20917,3056,324,2023-01-25
20918,3629,223,2023-02-08
20918,3629,118,2023-02-07
20918,3629,548,2023-12-09
20918,3629,1336,2023-03-22
20919,1816,908,2023-01-15
20919,1816,1392,2023-05-27
20920,2999,303,2023-11-02
20920,2999,271,2023-05-07
20921,1961,7,2023-11-24
20921,1961,992,2023-03-18
20922,2177,335,2023-12-17
20922,2177,1004,2023-12-10
20922,2177,1305,2023-12-11
20922,2177,392,2023-03-06
20923,1678,1401,2023-11-26
20923,1678,1014,2023-09-16
20924,3699,1082,2023-11-12
20924,3699,244,2023-06-18
20925,4349,1198,2023-06-14
20925,4349,205,2023-03-01
20925,4349,550,2023-07-15
20925,4349,1200,2023-09-19
20926,3773,158,2023-05-17
20926,3773,64,2023-01-21
20927,2750,1125,2023-01-23
20927,2750,592,2023-11-24
20927,2750,948,2023-08-14
20927,2750,529,2023-01-01
20928,4317,584,2023-06-23
20928,4317,1298,2023-11-14
20929,3109,330,2023-02-13
20929,3109,1170,2023-02-13
20929,3109,125,2023-09-08
20930,189,381,2023-01-09
20930,189,555,2023-11-21
20930,189,831,2023-08-17
20931,1820,1117,2023-03-10
20931,1820,119,2023-10-15
20932,3130,338,2023-09-14
20932,3130,1411,2023-07-05
20932,3130,279,2023-07-04
20933,3689,1438,2023-05-24
20933,3689,701,2023-04-10
20933,3689,1398,2023-03-16
20933,3689,392,2023-12-29
20934,1105,465,2023-08-20
20934,1105,791,2023-10-07
20935,1438,1365,2023-07-30
20935,1438,1452,2023-07-23
20936,725,252,2023-04-13
20936,725,427,2023-07-11
20936,725,390,2023-10-16
20937,320,896,2023-05-14
20937,320,801,2023-12-05
20937,320,877,2023-05-10
20938,2519,1351,2023-02-23
20938,2519,982,2023-04-18
20938,2519,602,2023-02-04
20939,1087,349,2023-09-16
20939,1087,502,2023-03-26
20940,3446,330,2023-05-20
20940,3446,606,2023-05-17
20941,262,683,2023-02-13
20941,262,423,2023-08-28
20941,262,1309,2023-01-04
20942,3583,1365,2023-05-19
20942,3583,1452,2023-04-08
20943,3697,1249,2023-11-03
20943,3697,280,2023-05-12
20944,34,1088,2023-10-01
20944,34,453,2023-06-29
20945,4686,1295,2023-10-03
20945,4686,917,2023-04-16
20945,4686,1433,2023-03-15
20945,4686,1298,2023-10-12
20946,4337,1117,2023-04-20
20946,4337,1210,2023-11-18
20946,4337,1155,2023-04-06
20947,4068,227,2023-07-01
20947,4068,1339,2023-08-09
20948,2112,1404,2023-08-30
20948,2112,1452,2023-01-11
20948,2112,1365,2023-12-28
20949,328,1115,2023-07-12
20949,328,801,2023-02-28
20949,328,592,2023-09-20
20950,4874,966,2023-05-23
20950,4874,397,2023-07-10
20951,3395,125,2023-11-01
20951,3395,432,2023-03-14
20951,3395,798,2023-12-29
20951,3395,801,2023-08-08
20952,4753,484,2023-08-02
20952,4753,1040,2023-11-05
20952,4753,886,2023-08-16
20952,4753,43,2023-06-16
20953,527,1434,2023-04-08
20953,527,395,2023-06-16
20954,3490,1140,2023-04-05
20954,3490,1267,2023-12-27
20954,3490,1469,2023-04-24
20955,4797,683,2023-06-13
20955,4797,423,2023-12-08
20955,4797,1022,2023-02-19
20955,4797,1309,2023-02-03
20956,716,42,2023-08-26
20956,716,497,2023-02-05
20957,4827,1307,2023-08-01
20957,4827,592,2023-03-01
20958,2994,337,2023-06-01
20958,2994,448,2023-11-21
20958,2994,1138,2023-10-30
20958,2994,893,2023-10-02
20959,3266,14,2023-05-07
20959,3266,852,2023-12-27
20960,1661,1487,2023-02-16
20960,1661,1381,2023-06-16
20960,1661,1247,2023-05-20
20961,4345,1450,2023-02-01
20961,4345,1263,2023-05-23
20961,4345,880,2023-06-09
20961,4345,573,2023-07-19
20962,2008,1344,2023-01-14
20962,2008,1323,2023-07-18
20963,1443,1022,2023-02-06
20963,1443,683,2023-04-04
20963,1443,1167,2023-11-22
20964,3571,1020,2023-08-18
20964,3571,395,2023-12-25
20965,1545,874,2023-02-01
20965,1545,273,2023-09-06
20965,1545,141,2023-02-15
20966,4535,514,2023-05-04
20966,4535,1005,2023-08-03
20966,4535,14,2023-01-17
20966,4535,603,2023-03-09
20967,1433,1212,2023-06-06
20967,1433,859,2023-08-29
20967,1433,596,2023-08-10
20968,119,170,2023-12-18
20968,119,141,2023-04-28
20968,119,97,2023-11-14
20968,119,667,2023-03-16
20969,2790,1246,2023-01-08
20969,2790,110,2023-11-09
20970,4068,1107,2023-11-08
20970,4068,619,2023-05-03
20971,1391,1366,2023-12-19
20971,1391,617,2023-04-02
20971,1391,1340,2023-06-26
20972,1277,260,2023-01-04
20972,1277,1434,2023-02-08
20972,1277,395,2023-10-17
20973,4588,879,2023-11-21
20973,4588,981,2023-11-18
20973,4588,100,2023-10-19
20974,3534,496,2023-07-28
20974,3534,504,2023-03-04
20974,3534,1246,2023-01-10
20974,3534,110,2023-01-23
20975,2856,682,2023-08-18
20975,2856,1042,2023-03-05
20975,2856,433,2023-04-03
20975,2856,1444,2023-03-22
20976,3270,193,2023-01-05
20976,3270,145,2023-05-02
20976,3270,416,2023-05-15
20976,3270,536,2023-12-28
20977,465,1143,2023-04-16
20977,465,298,2023-09-11
20977,465,421,2023-01-05
20978,933,805,2023-09-14
20978,933,703,2023-12-29
20978,933,1353,2023-04-03
20979,150,555,2023-09-15
20979,150,310,2023-02-26
20980,3829,446,2023-08-27
20980,3829,78,2023-01-06
20980,3829,474,2023-03-24
20981,3553,1263,2023-01-27
20981,3553,1117,2023-11-30
20982,1775,603,2023-06-19
20982,1775,791,2023-09-26
20983,2721,1161,2023-02-20
20983,2721,915,2023-03-28
20983,2721,42,2023-08-24
20984,2533,1494,2023-05-26
20984,2533,395,2023-08-22
20984,2533,1020,2023-11-22
20985,292,110,2023-05-05
20985,292,57,2023-09-11
20986,550,798,2023-01-23
20986,550,330,2023-01-21
20987,917,523,2023-09-13
20987,917,881,2023-03-10
20988,2861,577,2023-05-29
20988,2861,146,2023-05-20
20988,2861,1114,2023-08-06
20989,2954,1157,2023-02-07
20989,2954,853,2023-01-26
20989,2954,405,2023-07-12
20989,2954,900,2023-06-29
20990,1983,342,2023-07-07
20990,1983,442,2023-09-24
20990,1983,1328,2023-10-08
20991,853,160,2023-07-11
20991,853,538,2023-07-01
20991,853,781,2023-06-10
20991,853,810,2023-08-02
20992,1506,901,2023-02-10
20992,1506,502,2023-01-14
20992,1506,1289,2023-04-11
20992,1506,1376,2023-10-25
20993,3142,654,2023-04-15
20993,3142,1450,2023-07-13
20993,3142,763,2023-11-19
20994,4154,489,2023-03-18
20994,4154,1124,2023-11-13
20995,3597,501,2023-09-01
20995,3597,386,2023-06-08
20996,3506,602,2023-03-08
20996,3506,76,2023-09-15
20997,2354,1139,2023-08-05
20997,2354,701,2023-08-04
20997,2354,728,2023-08-02
20997,2354,826,2023-02-14
20998,770,442,2023-03-13
20998,770,1350,2023-05-29
20998,770,1060,2023-12-19
20998,770,671,2023-10-27
20999,1457,1365,2023-10-25
20999,1457,1404,2023-05-27
21000,1910,1365,2023-09-13
21000,1910,1452,2023-06-25
21000,1910,1404,2023-09-05
21001,2791,1246,2023-03-27
21001,2791,1095,2023-10-17
21002,1329,395,2023-08-29
21002,1329,1494,2023-08-08
21002,1329,725,2023-01-09
21002,1329,1434,2023-05-18
21003,1353,1452,2023-04-06
21003,1353,1404,2023-09-04
21003,1353,1365,2023-04-07
21004,2003,70,2023-03-06
21004,2003,57,2023-12-02
21005,3123,534,2023-06-29
21005,3123,708,2023-03-12
21005,3123,1243,2023-12-20
21005,3123,890,2023-05-04
21006,4648,561,2023-02-11
21006,4648,631,2023-05-12
21006,4648,290,2023-08-03
21007,1085,582,2023-05-20
21007,1085,205,2023-07-05
21007,1085,811,2023-04-07
21007,1085,782,2023-11-02
21008,4755,1145,2023-08-06
21008,4755,839,2023-02-14
21008,4755,370,2023-07-04
21009,4512,395,2023-03-19
21009,4512,1020,2023-02-09
21010,4314,679,2023-11-06
21010,4314,910,2023-06-07
21010,4314,489,2023-10-17
21011,1084,694,2023-05-29
21011,1084,427,2023-05-22
21011,1084,429,2023-07-08
21011,1084,1492,2023-12-14
21012,971,993,2023-10-21
21012,971,57,2023-07-05
21013,867,58,2023-02-08
21013,867,89,2023-12-20
21013,867,439,2023-08-08
21014,2586,1357,2023-01-18
21014,2586,164,2023-08-05
21014,2586,139,2023-10-24
21015,1272,8,2023-09-01
21015,1272,826,2023-10-05
21015,1272,271,2023-09-11
21016,2937,1036,2023-08-21
21016,2937,1003,2023-10-18
21017,1286,172,2023-08-22
21017,1286,937,2023-03-11
21018,3127,1488,2023-12-25
21018,3127,769,2023-09-09
21019,1492,827,2023-04-24
21019,1492,551,2023-07-02
21019,1492,981,2023-03-07
21019,1492,648,2023-06-30
21020,1393,1246,2023-12-03
21020,1393,57,2023-02-09
21020,1393,993,2023-02-10
21020,1393,110,2023-03-23
21021,608,885,2023-06-07
21021,608,1054,2023-01-24
21021,608,409,2023-12-20
21022,2907,1494,2023-04-29
21022,2907,1020,2023-04-20
21022,2907,1434,2023-09-03
21023,3918,558,2023-04-02
21023,3918,1022,2023-10-20
21023,3918,578,2023-07-23
21023,3918,1167,2023-04-04
21024,727,202,2023-01-30
21024,727,1168,2023-10-26
21024,727,978,2023-12-23
21024,727,482,2023-08-01
21025,2379,1309,2023-03-16
21025,2379,1049,2023-09-16
21025,2379,209,2023-08-03
21025,2379,423,2023-07-26
21026,42,1140,2023-04-18
21026,42,113,2023-01-17
21026,42,557,2023-10-26
21026,42,819,2023-04-19
21027,1614,248,2023-11-12
21027,1614,1381,2023-12-27
21027,1614,1221,2023-05-09
21027,1614,303,2023-09-01
21028,2652,1154,2023-03-22
21028,2652,357,2023-08-13
21029,994,555,2023-04-11
21029,994,310,2023-09-17
21030,170,831,2023-02-10
21030,170,310,2023-04-09
21030,170,555,2023-04-13
21030,170,381,2023-06-29
21031,1226,173,2023-11-13
21031,1226,1447,2023-06-12
21031,1226,561,2023-04-10
21031,1226,1480,2023-02-09
21032,2853,1221,2023-11-21
21032,2853,1420,2023-12-27
21032,2853,1096,2023-08-12
21032,2853,1137,2023-02-23
21033,3391,555,2023-03-05
21033,3391,831,2023-11-02
21034,4190,1035,2023-08-03
21034,4190,1426,2023-03-13
21035,826,259,2023-11-23
21035,826,603,2023-07-11
21035,826,779,2023-08-03
21035,826,118,2023-04-22
21036,522,374,2023-08-26
21036,522,189,2023-09-03
21037,3199,993,2023-07-17
21037,3199,70,2023-03-16
21037,3199,504,2023-10-19
21037,3199,1246,2023-03-26
21038,2428,1452,2023-07-21
21038,2428,1404,2023-09-14
21038,2428,1365,2023-04-26
21039,1002,310,2023-12-16
21039,1002,831,2023-04-12
21039,1002,555,2023-09-15
21039,1002,381,2023-05-02
21040,2912,42,2023-09-21
21040,2912,1135,2023-09-03
21040,2912,1249,2023-12-08
21040,2912,1177,2023-03-03
21041,3603,948,2023-06-15
21041,3603,125,2023-03-04
21041,3603,801,2023-12-31
21042,2298,576,2023-01-30
21042,2298,12,2023-12-01
21042,2298,1081,2023-05-16
21043,4712,1451,2023-06-29
21043,4712,145,2023-01-28
21043,4712,1391,2023-02-22
21043,4712,203,2023-02-25
21044,4212,381,2023-07-21
21044,4212,555,2023-03-29
21044,4212,310,2023-02-14
21045,2393,124,2023-01-22
21045,2393,1153,2023-03-16
21045,2393,800,2023-03-25
21046,4397,14,2023-05-24
21046,4397,473,2023-09-25
21046,4397,603,2023-11-28
21046,4397,259,2023-08-26
21047,4197,1026,2023-11-23
21047,4197,469,2023-08-09
21047,4197,1177,2023-10-11
21048,1642,635,2023-11-16
21048,1642,520,2023-07-23
21048,1642,1145,2023-11-29
21048,1642,839,2023-04-19
21049,3313,245,2023-06-25
21049,3313,964,2023-10-14
21049,3313,336,2023-12-27
21050,3144,755,2023-11-29
21050,3144,169,2023-02-10
21051,648,144,2023-12-16
21051,648,1413,2023-01-07
21051,648,829,2023-12-02
21051,648,352,2023-04-22
21052,4213,119,2023-02-01
21052,4213,1003,2023-05-08
21052,4213,457,2023-08-27
21052,4213,573,2023-10-04
21053,300,423,2023-02-16
21053,300,1309,2023-02-14
21054,2448,101,2023-05-01
21054,2448,547,2023-09-18
21054,2448,923,2023-10-14
21055,4190,84,2023-03-27
21055,4190,617,2023-02-10
21055,4190,529,2023-04-22
21056,3504,57,2023-06-11
21056,3504,1246,2023-06-02
21057,4449,498,2023-11-06
21057,4449,1194,2023-01-18
21058,750,807,2023-01-06
21058,750,1102,2023-07-31
21059,522,779,2023-08-20
21059,522,852,2023-01-13
21059,522,514,2023-07-27
21059,522,603,2023-08-14
21060,2702,139,2023-08-20
21060,2702,1071,2023-04-27
21060,2702,36,2023-02-21
21061,1614,619,2023-03-31
21061,1614,399,2023-06-30
21061,1614,444,2023-01-12
21062,3213,70,2023-01-23
21062,3213,1464,2023-09-20
21063,3965,180,2023-12-04
21063,3965,899,2023-06-26
21063,3965,251,2023-06-16
21063,3965,1359,2023-02-17
21064,80,1398,2023-10-05
21064,80,1009,2023-03-16
21064,80,656,2023-06-19
21064,80,1487,2023-11-12
21065,3764,831,2023-06-27
21065,3764,555,2023-12-14
21066,3320,16,2023-10-22
21066,3320,1308,2023-12-03
21066,3320,164,2023-05-25
21067,1096,119,2023-04-26
21067,1096,1210,2023-01-02
21068,3468,225,2023-12-05
21068,3468,934,2023-11-12
21068,3468,1088,2023-12-25
21069,1473,1226,2023-03-30
21069,1473,363,2023-08-09
21069,1473,664,2023-01-07
21069,1473,456,2023-03-23
21070,3923,879,2023-03-01
21070,3923,1199,2023-02-03
21070,3923,680,2023-07-10
21070,3923,398,2023-05-01
21071,441,993,2023-07-18
21071,441,70,2023-10-22
21071,441,504,2023-05-11
21071,441,1246,2023-09-13
21072,4972,1487,2023-04-18
21072,4972,1066,2023-08-30
21072,4972,1215,2023-09-17
21073,3351,260,2023-05-28
21073,3351,1434,2023-07-13
21073,3351,1020,2023-10-29
21074,3571,1322,2023-07-12
21074,3571,309,2023-09-08
21075,4144,110,2023-02-21
21075,4144,496,2023-10-01
21075,4144,1095,2023-01-04
21076,3136,1176,2023-12-05
21076,3136,1107,2023-10-21
21076,3136,315,2023-01-29
21076,3136,324,2023-04-25
21077,3383,1442,2023-08-27
21077,3383,206,2023-08-14
21078,1938,1221,2023-05-31
21078,1938,996,2023-08-10
21078,1938,826,2023-01-09
21078,1938,1004,2023-12-02
21079,4958,1192,2023-01-29
21079,4958,1054,2023-05-30
21080,3995,217,2023-07-19
21080,3995,692,2023-05-06
21080,3995,279,2023-12-13
21081,3253,688,2023-11-06
21081,3253,1050,2023-03-29
21081,3253,1392,2023-08-16
21082,3494,520,2023-10-03
21082,3494,1145,2023-09-04
21083,2693,1452,2023-03-23
21083,2693,1365,2023-10-14
21083,2693,1404,2023-02-27
21084,4603,603,2023-11-28
21084,4603,465,2023-01-24
21084,4603,548,2023-09-08
21084,4603,1005,2023-02-02
21085,1626,779,2023-01-13
21085,1626,548,2023-09-09
21085,1626,852,2023-02-27
21086,1904,1231,2023-07-15
21086,1904,682,2023-05-30
21087,1300,1246,2023-02-15
21087,1300,1464,2023-07-07
21087,1300,70,2023-02-28
21088,2198,14,2023-11-14
21088,2198,481,2023-01-11
21088,2198,791,2023-07-26
21088,2198,852,2023-09-17
21089,1834,993,2023-07-03
21089,1834,1246,2023-11-10
21089,1834,57,2023-10-16
21090,1368,1248,2023-02-04
21090,1368,926,2023-06-02
21090,1368,690,2023-04-29
21090,1368,1276,2023-10-21
21091,2558,509,2023-06-17
21091,2558,1206,2023-03-03
21091,2558,111,2023-04-10
21091,2558,446,2023-01-07
21092,1831,1494,2023-04-25
21092,1831,395,2023-12-04
21092,1831,260,2023-10-29
21093,2201,19,2023-07-21
21093,2201,930,2023-03-31
21093,2201,782,2023-01-21
21093,2201,1370,2023-03-19
21094,4753,887,2023-12-26
21094,4753,1215,2023-04-13
21094,4753,8,2023-01-16
21095,1365,1021,2023-10-15
21095,1365,890,2023-11-16
21095,1365,1489,2023-09-30
21096,3866,558,2023-02-10
21096,3866,1022,2023-02-18
21096,3866,1309,2023-12-22
21097,4800,349,2023-01-24
21097,4800,1256,2023-09-22
21097,4800,421,2023-11-18
21098,139,789,2023-03-29
21098,139,815,2023-11-03
21099,1813,852,2023-12-27
21099,1813,14,2023-04-16
21099,1813,514,2023-08-05
21099,1813,465,2023-04-13
21100,665,815,2023-10-24
21100,665,998,2023-06-19
21101,1296,324,2023-07-27
21101,1296,315,2023-02-18
21101,1296,444,2023-09-10
21101,1296,871,2023-02-17
21102,2154,397,2023-04-04
21102,2154,1278,2023-07-17
21102,2154,520,2023-01-28
21102,2154,1045,2023-08-07
21103,3774,1235,2023-08-05
21103,3774,8,2023-11-22
21103,3774,728,2023-07-17
21104,2857,668,2023-08-31
21104,2857,1194,2023-09-07
21104,2857,1257,2023-08-03
21105,164,444,2023-04-28
21105,164,1448,2023-12-29
21106,2799,1154,2023-11-19
21106,2799,930,2023-12-24
21106,2799,1173,2023-06-21
21107,4293,329,2023-12-31
21107,4293,977,2023-05-15
21108,1538,708,2023-12-26
21108,1538,157,2023-07-02
21108,1538,1111,2023-04-12
21109,658,667,2023-11-04
21109,658,226,2023-08-11
21109,658,140,2023-12-27
21109,658,560,2023-03-29
21110,3608,719,2023-07-30
21110,3608,1085,2023-08-22
21110,3608,934,2023-10-07
21110,3608,192,2023-05-18
21111,4283,449,2023-10-04
21111,4283,695,2023-04-11
21111,4283,1426,2023-01-01
21111,4283,1115,2023-12-14
21112,681,258,2023-10-04
21112,681,480,2023-02-17
21112,681,1097,2023-08-12
21113,941,1069,2023-06-05
21113,941,1082,2023-10-10
21114,1245,395,2023-12-20
21114,1245,1494,2023-05-29
21114,1245,725,2023-08-11
21114,1245,1434,2023-11-02
21115,1401,880,2023-12-10
21115,1401,1117,2023-10-15
21115,1401,1050,2023-10-05
21115,1401,457,2023-06-07
21116,1388,1372,2023-05-12
21116,1388,425,2023-12-14
21116,1388,495,2023-09-17
21116,1388,37,2023-08-29
21117,195,880,2023-08-22
21117,195,1392,2023-04-18
21117,195,65,2023-09-05
21118,4698,1456,2023-09-15
21118,4698,604,2023-04-21
21118,4698,233,2023-04-03
21119,2076,916,2023-10-18
21119,2076,789,2023-03-25
21119,2076,153,2023-12-20
21119,2076,1288,2023-11-30
21120,1281,1095,2023-12-18
21120,1281,504,2023-02-18
21121,178,725,2023-10-17
21121,178,1494,2023-01-25
21122,651,1095,2023-10-04
21122,651,993,2023-11-16
21122,651,110,2023-05-30
21123,887,527,2023-03-13
21123,887,859,2023-12-13
21123,887,634,2023-05-15
21123,887,1288,2023-01-21
21124,2300,1363,2023-05-14
21124,2300,653,2023-08-07
21124,2300,361,2023-06-02
21125,553,397,2023-03-28
21125,553,439,2023-12-18
21125,553,614,2023-12-07
21126,4601,1160,2023-05-05
21126,4601,1273,2023-11-04
21126,4601,816,2023-03-13
21126,4601,422,2023-07-16
21127,370,1020,2023-01-01
21127,370,395,2023-07-24
21127,370,1434,2023-08-10
21128,2508,753,2023-12-27
21128,2508,1390,2023-12-05
21128,2508,1231,2023-08-31
21129,1395,831,2023-01-26
21129,1395,310,2023-03-04
21129,1395,381,2023-04-23
21130,4570,361,2023-08-17
21130,4570,839,2023-01-03
21131,4748,274,2023-04-26
21131,4748,357,2023-07-29
21131,4748,295,2023-10-30
21132,1363,402,2023-07-01
21132,1363,95,2023-09-18
21132,1363,448,2023-04-01
21132,1363,1153,2023-09-07
21133,1307,1368,2023-07-25
21133,1307,592,2023-06-02
21134,3083,28,2023-10-17
21134,3083,802,2023-02-08
21134,3083,650,2023-07-31
21135,3655,1275,2023-09-19
21135,3655,888,2023-09-11
21136,1975,1451,2023-05-24
21136,1975,909,2023-03-16
21136,1975,127,2023-10-25
21136,1975,1063,2023-07-15
21137,2479,209,2023-12-26
21137,2479,423,2023-09-06
21138,2924,1020,2023-07-25
21138,2924,260,2023-02-03
21139,1864,175,2023-10-11
21139,1864,1283,2023-04-19
21139,1864,1431,2023-01-16
21140,4844,1050,2023-12-22
21140,4844,1036,2023-01-15
21140,4844,880,2023-07-30
21140,4844,1117,2023-08-05
21141,2598,340,2023-07-10
21141,2598,876,2023-03-29
21141,2598,1108,2023-09-27
21141,2598,891,2023-03-26
21142,1077,825,2023-03-04
21142,1077,1064,2023-08-27
21142,1077,190,2023-12-09
21143,1019,209,2023-03-09
21143,1019,1309,2023-07-28
21143,1019,578,2023-11-01
21143,1019,423,2023-08-02
21144,1457,1434,2023-01-22
21144,1457,1020,2023-09-23
21144,1457,1494,2023-07-08
21144,1457,395,2023-05-25
21145,11,1020,2023-08-04
21145,11,1434,2023-03-17
21146,3946,152,2023-10-04
21146,3946,994,2023-07-19
21147,3414,901,2023-02-21
21147,3414,314,2023-07-02
21148,4496,1297,2023-07-10
21148,4496,565,2023-12-12
21148,4496,433,2023-03-08
21149,2176,271,2023-02-08
21149,2176,1487,2023-02-27
21150,213,113,2023-07-15
21150,213,716,2023-11-10
21150,213,245,2023-09-23
21151,4570,1193,2023-10-27
21151,4570,553,2023-09-10
21151,4570,1139,2023-10-16
21151,4570,1066,2023-10-26
21152,885,575,2023-09-02
21152,885,1401,2023-08-13
21153,3921,1439,2023-03-27
21153,3921,920,2023-03-27
21153,3921,1032,2023-01-21
21153,3921,97,2023-12-03
21154,1401,504,2023-03-10
21154,1401,1464,2023-11-19
21154,1401,57,2023-04-10
21155,1683,537,2023-08-08
21155,1683,1435,2023-06-01
21155,1683,425,2023-08-05
21156,42,57,2023-01-02
21156,42,1246,2023-10-12
21156,42,504,2023-05-16
21156,42,1464,2023-01-22
21157,4138,465,2023-10-10
21157,4138,259,2023-02-14
21157,4138,118,2023-03-03
21157,4138,1005,2023-11-24
21158,3244,5,2023-06-07
21158,3244,1133,2023-11-17
21159,1199,831,2023-08-14
21159,1199,310,2023-05-09
