transaction_id,product_id
51275,10255
51276,10256
51277,10256
51278,10256
51279,10256
51280,10256
51281,10257
51282,10257
51283,10257
51284,10257
51285,10257
51286,10258
51287,10258
51288,10258
51289,10258
51290,10258
51291,10259
51291,71
51291,9702
51291,172
51291,1082
51292,10259
51292,71
51292,9699
51292,8547
51292,13700
51293,10259
51293,71
51293,9695
51293,9027
51293,7985
51294,10259
51294,71
51294,9688
51294,14939
51294,1080
51294,9036
51295,10259
51295,71
51295,9696
51295,151
51295,7529
51295,8695
51296,10260
51296,8620
51296,8535
51297,10260
51297,8269
51297,16266
51298,10260
51298,7702
51299,10260
51299,8408
51300,10260
51300,16507
51301,10261
51301,69
51301,9704
51301,5355
51301,9137
51302,10261
51302,69
51302,9704
51302,8999
51302,7546
51302,8556
51303,10261
51303,69
51303,9692
51303,5333
51303,13698
51303,8757
51304,10261
51304,69
51304,9695
51304,8735
51304,1090
51304,8654
51305,10261
51305,71
51305,9696
51305,8982
51305,9373
51306,10262
51307,10262
51308,10262
51309,10262
51310,10262
51311,10263
51312,10263
51313,10263
51314,10263
51315,10263
51316,10264
51317,10264
51318,10264
51319,10264
51320,10264
51321,10265
51322,10265
51323,10265
51324,10265
51325,10265
51326,10266
51326,71
51326,9694
51326,178
51326,7539
51327,10266
51327,71
51327,9690
51327,148
51327,7865
51328,10266
51328,69
51328,9690
51328,260
51328,7985
51328,8666
51329,10266
51329,71
51329,9700
51329,17644
51329,9243
51329,9092
51330,10266
51330,71
51330,9697
51330,9076
51330,1080
51330,8572
51331,10267
51331,69
51331,9702
51331,9041
51331,7529
51332,10267
51332,71
51332,9691
51332,5302
51332,7528
51333,10267
51333,71
51333,9700
51333,8547
51333,1090
51333,15610
51334,10267
51334,71
51334,9704
51334,15005
51334,7546
51335,10267
51335,69
51335,9697
51335,8970
51335,9334
51335,8995
51336,10268
51337,10268
51338,10268
51339,10268
51340,10268
51341,10269
51342,10269
51343,10269
51344,10269
51345,10269
51346,10270
51347,10270
51348,10270
51349,10270
51350,10270
51351,10271
51352,10271
51353,10271
51354,10271
51355,10271
51356,10272
51356,69
51356,9695
51356,9038
51356,7554
51356,9014
51357,10272
51357,69
51357,9697
51357,8937
51357,7865
51357,5370
51358,10272
51358,69
51358,9700
51358,288
51358,7985
51358,8968
51359,10272
51359,71
51359,9688
51359,14801
51359,9317
51360,10272
51360,71
51360,9692
51360,14965
51360,9137
51361,10273
51361,69
51361,7796
51361,5338
51361,9373
51362,10273
51362,71
51362,9699
51362,127
51362,9137
51363,10273
51363,69
51363,9694
51363,9076
51363,10238
51363,15002
51364,10273
51364,71
51364,9697
51364,9955
51364,7539
51365,10273
51365,69
51365,9697
51365,282
51365,9334
51366,10274
51367,10274
51368,10274
51369,10274
51370,10274
51371,10275
51372,10275
51373,10275
51374,10275
51375,10275
51376,10276
51377,10276
51378,10276
51379,10276
51380,10276
51381,10277
51382,10277
51383,10277
51384,10277
51385,10277
51386,10278
51386,10841
51386,10823
51387,10278
51387,8272
51388,10278
51388,19391
51389,10278
51389,8535
51390,10278
51390,8308
51391,10279
51392,10279
51393,10279
51394,10279
51395,10279
51396,10280
51397,10280
51398,10280
51399,10280
51400,10280
51401,10281
51401,4716
51402,10281
51402,19198
51403,10281
51403,19246
51403,16159
51404,10281
51404,8612
51405,10281
51405,7704
51406,10282
51406,8460
51407,10282
51407,5034
51408,10282
51408,8620
51408,8407
51409,10282
51409,4923
51409,8641
51410,10282
51410,1114
51410,1096
51411,10283
51412,10283
51413,10283
51414,10283
51415,10283
51416,10284
51416,71
51416,9688
51416,8889
51416,7539
51417,10284
51417,69
51417,9692
51417,8821
51417,9126
51417,14779
51418,10284
51418,69
51418,9702
51418,9031
51418,1079
51418,14600
51419,10284
51419,71
51419,9688
51419,14796
51419,7528
51420,10284
51420,71
51420,9690
51420,8997
51420,13700
51420,8934
51421,10285
51422,10285
51423,10285
51424,10285
51425,10285
51426,10286
51427,10286
51428,10286
51429,10286
51430,10286
51431,10287
51432,10287
51433,10287
51434,10287
51435,10287
51436,10288
51437,10288
51438,10288
51439,10288
51440,10288
51441,10289
51442,10289
51443,10289
51444,10289
51445,10289
51446,10290
51447,10290
51448,10290
51449,10290
51450,10290
51451,10291
51452,10291
51453,10291
51454,10291
51455,10291
51456,10292
51457,10292
51458,10292
51459,10292
51460,10292
51461,10293
51462,10293
51463,10293
51464,10293
51465,10293
51466,10294
51467,10294
51468,10294
51469,10294
51470,10294
51471,10295
51472,10295
51473,10295
51474,10295
51475,10295
51476,10296
51477,10296
51478,10296
51479,10296
51480,10296
51481,10297
51482,10297
51483,10297
51484,10297
51485,10297
51486,10298
51487,10298
51488,10298
51489,10298
51490,10298
51491,10299
51491,7427
51491,11590
51491,15024
51491,4114
51492,10299
51492,6698
51492,11585
51492,14654
51492,6510
51493,10299
51493,4071
51493,5306
51493,14658
51493,4129
51494,10299
51494,11768
51494,5416
51494,14810
51494,6913
51495,10299
51495,6972
51495,11517
51495,14833
51496,10300
51496,71
51496,9694
51496,8608
51496,1117
51497,10300
51497,71
51497,9690
51497,9050
51497,9142
51497,8662
51498,10300
51498,71
51498,9691
51498,227
51498,9126
51499,10300
51499,69
51499,9694
51499,8656
51499,1099
51499,9371
51500,10300
51500,71
51500,9688
51500,9024
51500,1080
51501,10301
51501,12323
51501,7901
51501,71
51501,8579
51502,10301
51502,12693
51502,19002
51502,69
51502,15610
51503,10301
51503,12211
51503,18462
51503,69
51503,15028
51504,10301
51504,11912
51504,9897
51504,71
51504,15648
51505,10301
51505,12086
51505,8070
51505,69
51505,9081
51505,14275
51506,10302
51507,10302
51508,10302
51509,10302
51510,10302
51511,10303
51511,14477
51511,10492
51511,71
51511,9104
51511,7974
51512,10303
51512,14488
51512,17494
51512,71
51512,8773
51513,10303
51513,12187
51513,18594
51513,69
51513,9071
51514,10303
51514,14487
51514,7901
51514,71
51514,8669
51515,10303
51515,14003
51515,18386
51515,71
51515,8792
51516,10304
51517,10304
51518,10304
51519,10304
51520,10304
51521,10305
51521,19683
51521,352
51522,10305
51522,19725
51522,9656
51523,10305
51523,19552
51523,19135
51523,17947
51524,10305
51524,10373
51524,1627
51524,19599
51525,10305
51525,11895
51525,7400
51525,9525
51526,10306
51527,10306
51528,10306
51529,10306
51530,10306
51531,10307
51531,14811
51531,1692
51531,17120
51531,1353
51532,10307
51532,15301
51532,13048
51532,11854
51533,10307
51533,15388
51533,13380
51533,17136
51534,10307
51534,14906
51534,683
51534,16822
51535,10307
51535,14848
51535,12903
51535,12554
51536,10308
51537,10308
51538,10308
51539,10308
51540,10308
51541,10309
51542,10309
51543,10309
51544,10309
51545,10309
51546,10310
51547,10310
51548,10310
51549,10310
51550,10310
51551,10311
51551,19772
51551,13690
51552,10311
51552,3333
51552,7209
51552,19781
51553,10311
51553,19520
51553,5823
51554,10311
51554,19599
51554,11325
51555,10311
51555,19545
51555,7655
51555,17591
51556,10312
51557,10312
51558,10312
51559,10312
51560,10312
51561,10313
51562,10313
51563,10313
51564,10313
51565,10313
51566,10314
51566,19467
51566,12944
51567,10314
51567,652
51567,352
51568,10314
51568,19642
51568,10486
51568,10528
51569,10314
51569,19720
51569,1182
51570,10314
51570,19646
51570,13399
51571,10315
51571,9479
51571,7658
51571,69
51571,11686
51572,10315
51572,439
51572,18462
51572,71
51572,9001
51573,10315
51573,12595
51573,7648
51573,71
51573,8673
51573,11914
51574,10315
51574,11935
51574,18568
51574,71
51574,8736
51575,10315
51575,12097
51575,499
51575,71
51575,249
51575,2836
51576,10316
51577,10316
51578,10316
51579,10316
51580,10316
51581,10317
51581,10541
51581,7652
51581,19468
51582,10317
51582,19779
51582,6955
51583,10317
51583,437
51583,330
51584,10317
51584,19524
51584,9660
51584,9528
51585,10317
51585,19647
51585,1127
51586,10318
51587,10318
51588,10318
51589,10318
51590,10318
51591,10319
51592,10319
51593,10319
51594,10319
51595,10319
51596,10320
51597,10320
51598,10320
51599,10320
51600,10320
51601,10321
51602,10321
51603,10321
51604,10321
51605,10321
51606,10322
51607,10322
51608,10322
51609,10322
51610,10322
51611,10323
51611,14806
51611,12891
51611,16836
51612,10323
51612,14906
51612,1812
51612,16761
51612,1671
51613,10323
51613,14844
51613,13131
51613,11883
51614,10323
51614,15023
51614,1697
51614,17209
51615,10323
51615,15202
51615,1786
51615,12224
51615,16923
51616,10324
51616,19471
51616,10023
51617,10324
51617,19536
51617,1375
51617,309
51618,10324
51618,19761
51618,12800
51618,19479
51619,10324
51619,19506
51619,19403
51620,10324
51620,7893
51620,13695
51620,5471
51621,10325
51622,10325
51623,10325
51624,10325
51625,10325
51626,10326
51627,10326
51628,10326
51629,10326
51630,10326
51631,10327
51632,10327
51633,10327
51634,10327
51635,10327
51636,10328
51636,15246
51636,13288
51636,12063
51637,10328
51637,15108
51637,1348
51637,12441
51638,10328
51638,14835
51638,13575
51638,17210
51638,12000
51639,10328
51639,15015
51639,9881
51639,16897
51640,10328
51640,19065
51640,13220
51640,16897
51640,13578
51641,10329
51642,10329
51643,10329
51644,10329
51645,10329
51646,10330
51646,14663
51646,424
51646,17069
51647,10330
51647,15374
51647,13075
51647,11844
51648,10330
51648,15185
51648,496
51648,17201
51649,10330
51649,14907
51649,12827
51649,17483
51650,10330
51650,14644
51650,13285
51650,16762
51650,12986
51651,10331
51651,15202
51651,13441
51651,16828
51652,10331
51652,14807
51652,13357
51652,1602
51653,10331
51653,15454
51653,1798
51653,12149
51653,12832
51654,10331
51654,15215
51654,13085
51654,1602
51655,10331
51655,14807
51655,12830
51655,12526
51655,13642
51656,10332
51656,19497
51656,335
51657,10332
51657,19507
51657,1803
51657,1147
51658,10332
51658,19459
51658,1598
51659,10332
51659,19637
51659,18961
51660,10332
51660,19577
51660,13690
51660,19473
51661,10333
51662,10333
51663,10333
51664,10333
51665,10333
51666,10334
51666,14845
51666,9798
51666,17455
51667,10334
51667,14663
51667,877
51667,11453
51667,12107
51668,10334
51668,15320
51668,13476
51668,16760
51668,11826
51669,10334
51669,15390
51669,1699
51669,12457
51670,10334
51670,15308
51670,13226
51670,12024
51670,12801
51671,10335
51671,9528
51671,319
51672,10335
51672,473
51672,19127
51672,7656
51673,10335
51673,19676
51673,9657
51674,10335
51674,1146
51674,1408
51674,19744
51675,10335
51675,19777
51675,7143
51676,10336
51677,10336
51678,10336
51679,10336
51680,10336
51681,10337
51681,14654
51681,13374
51681,17093
51681,13175
51682,10337
51682,14654
51682,8667
51682,16780
51682,15374
51683,10337
51683,15047
51683,13075
51683,16771
51683,1877
51684,10337
51684,15387
51684,13492
51684,17122
51684,12290
51685,10337
51685,15247
51685,13220
51685,12013
51685,12193
51686,10338
51687,10338
51688,10338
51689,10338
51690,10338
51691,10339
51692,10339
51693,10339
51694,10339
51695,10339
51696,10340
51696,15008
51696,13600
51696,12410
51697,10340
51697,15192
51697,13072
51697,15944
51698,10340
51698,15106
51698,1661
51698,16828
51698,13308
51699,10340
51699,14812
51699,13667
51699,17177
51700,10340
51700,14651
51700,12986
51700,16895
51700,430
51701,10341
51702,10341
51703,10341
51704,10341
51705,10341
51706,10342
51706,15454
51706,13365
51706,17362
51707,10342
51707,14809
51707,13489
51707,12020
51707,13499
51708,10342
51708,15014
51708,13135
51708,17030
51708,13456
51709,10342
51709,15378
51709,13678
51709,12143
51710,10342
51710,14907
51710,13587
51710,17197
51711,10343
51711,19579
51711,19130
51711,19737
51712,10343
51712,19680
51712,343
51712,762
51713,10343
51713,19494
51713,349
51714,10343
51714,19469
51714,1203
51714,651
51715,10343
51715,19470
51715,17946
51715,7946
51716,10344
51717,10344
51718,10344
51719,10344
51720,10344
51721,10345
51721,19647
51721,2994
51722,10345
51722,9823
51722,1410
51723,10345
51723,19460
51723,19405
51723,9726
51724,10345
51724,19583
51724,18615
51725,10345
51725,19611
51725,6335
51725,5466
51726,10346
51727,10346
51728,10346
51729,10346
51730,10346
51731,10347
51732,10347
51733,10347
51734,10347
51735,10347
51736,10348
51736,646
51736,18800
51737,10348
51737,19522
51737,1411
51738,10348
51738,7678
51738,347
51738,19459
51739,10348
51739,19459
51739,7465
51739,1142
51740,10348
51740,7925
51740,19087
51741,10349
51741,14811
51741,12759
51741,17036
51742,10349
51742,15396
51742,13322
51742,12289
51743,10349
51743,15390
51743,1355
51743,11457
51743,1842
51744,10349
51744,15047
51744,9493
51744,12482
51745,10349
51745,15387
51745,1836
51745,12470
51745,12327
51746,10350
51746,1976
51746,18470
51746,69
51746,8577
51747,10350
51747,12196
51747,537
51747,69
51747,9017
51747,8968
51748,10350
51748,13899
51748,9871
51748,69
51748,8828
51749,10350
51749,12371
51749,2982
51749,71
51749,9025
51749,2395
51750,10350
51750,13834
51750,16623
51750,71
51750,238
51751,10351
51751,19740
51751,335
51752,10351
51752,3348
51752,1182
51753,10351
51753,19656
51753,9645
51754,10351
51754,19671
51754,7660
51754,9593
51755,10351
51755,19719
51755,5494
51755,19772
51756,10352
51756,14383
51756,13802
51756,69
51756,8858
51756,11850
51757,10352
51757,13850
51757,18747
51757,71
51757,8556
51757,18372
51758,10352
51758,11890
51758,17436
51758,71
51758,15025
51759,10352
51759,12117
51759,15412
51759,71
51759,9050
51759,14018
51760,10352
51760,1518
51760,7662
51760,69
51760,15020
51761,10353
51762,10353
51763,10353
51764,10353
51765,10353
51766,10354
51766,19572
51766,7660
51766,19087
51767,10354
51767,10755
51767,1768
51767,19614
51768,10354
51768,19470
51768,1898
51769,10354
51769,19591
51769,18696
51770,10354
51770,19594
51770,1462
51771,10355
51771,645
51771,7311
51771,767
51772,10355
51772,17715
51772,7657
51773,10355
51773,19703
51773,13442
51773,19444
51774,10355
51774,473
51774,1374
51775,10355
51775,19645
51775,7128
51775,5707
51776,10356
51777,10356
51778,10356
51779,10356
51780,10356
51781,10357
51782,10357
51783,10357
51784,10357
51785,10357
51786,10358
51787,10358
51788,10358
51789,10358
51790,10358
51791,10359
51792,10359
51793,10359
51794,10359
51795,10359
51796,10360
51797,10360
51798,10360
51799,10360
51800,10360
51801,10361
51802,10361
51803,10361
51804,10361
51805,10361
51806,10362
51807,10362
51808,10362
51809,10362
51810,10362
51811,10363
51812,10363
51813,10363
51814,10363
51815,10363
51816,10364
51817,10364
51818,10364
51819,10364
51820,10364
51821,10365
51822,10365
51823,10365
51824,10365
51825,10365
51826,10366
51827,10366
51828,10366
51829,10366
51830,10366
51831,10367
51832,10367
51833,10367
51834,10367
51835,10367
51836,10368
51837,10368
51838,10368
51839,10368
51840,10368
51841,10369
51842,10369
51843,10369
51844,10369
51845,10369
51846,10370
51846,14875
51846,5910
51846,18421
51847,10370
51847,14729
51847,10658
51847,3317
51848,10370
51848,15498
51848,18794
51848,18469
51848,17587
51849,10370
51849,17718
51849,6035
51849,3375
51849,15749
51850,10370
51850,15142
51850,7653
51850,17731
51851,10371
51852,10371
51853,10371
51854,10371
51855,10371
51856,10372
51856,18395
51856,9389
51856,3434
51856,69
51856,9702
51856,8731
51856,11319
51856,17754
51857,10372
51857,17515
51857,96
51857,15726
51857,71
51857,9697
51857,14795
51857,11268
51857,6669
51858,10372
51858,538
51858,15490
51858,17842
51858,69
51858,9695
51858,9063
51858,11220
51859,10372
51859,15566
51859,112
51859,15779
51859,71
51859,9690
51859,249
51859,640
51860,10372
51860,7666
51860,14652
51860,1347
51860,69
51860,9699
51860,14814
51860,11730
51860,5362
51861,10373
51861,11590
51861,340
51861,6267
51861,107
51862,10373
51862,18966
51862,1719
51862,5739
51862,172
51862,6433
51863,10373
51863,19808
51863,7311
51863,6793
51863,9043
51863,5131
51864,10373
51864,19808
51864,9645
51864,4745
51864,10944
51864,8980
51865,10373
51865,1437
51865,10659
51865,6437
51865,14801
51865,19126
51866,10374
51866,5366
51866,7383
51866,7182
51866,9075
51866,6449
51867,10374
51867,9886
51867,19081
51867,5202
51867,8972
51867,6232
51868,10374
51868,7593
51868,7654
51868,1396
51868,9021
51868,8566
51869,10374
51869,9854
51869,18788
51869,5932
51869,14831
51869,8969
51870,10374
51870,1438
51870,19100
51870,7903
51870,15012
51870,4926
51871,10375
51871,19838
51871,7660
51871,4530
51871,14899
51872,10375
51872,19424
51872,7650
51872,4056
51872,8949
51873,10375
51873,11464
51873,7993
51873,6362
51873,15604
51874,10375
51874,19808
51874,6955
51874,6975
51874,14965
51874,5745
51875,10375
51875,5294
51875,7655
51875,4124
51875,8744
51875,9088
51876,10376
51877,10376
51878,10376
51879,10376
51880,10376
51881,10377
51882,10377
51883,10377
51884,10377
51885,10377
51886,10378
51887,10378
51888,10378
51889,10378
51890,10378
51891,10379
51891,11621
51891,17984
51891,6549
51891,9016
51891,17637
51892,10379
51892,10019
51892,7665
51892,4200
51892,5295
51892,6751
51893,10379
51893,11565
51893,7664
51893,7479
51893,8937
51894,10379
51894,5408
51894,6763
51894,4085
51894,15645
51895,10379
51895,11542
51895,18628
51895,7387
51895,8875
51896,10380
51896,11754
51896,19084
51896,6392
51896,14961
51897,10380
51897,5327
51897,3007
51897,6346
51897,8744
51898,10380
51898,10022
51898,1844
51898,5956
51898,8973
51899,10380
51899,9521
51899,348
51899,7267
51899,127
51900,10380
51900,5416
51900,1410
51900,4747
51900,5299
51900,4727
51901,10381
51902,10381
51903,10381
51904,10381
51905,10381
51906,10382
51907,10382
51908,10382
51909,10382
51910,10382
51911,10383
51912,10383
51913,10383
51914,10383
51915,10383
51916,10384
51917,10384
51918,10384
51919,10384
51920,10384
51921,10385
51922,10385
51923,10385
51924,10385
51925,10385
51926,10386
51927,10386
51928,10386
51929,10386
51930,10386
51931,10387
51932,10387
51933,10387
51934,10387
51935,10387
51936,10388
51937,10388
51938,10388
51939,10388
51940,10388
51941,10389
51942,10389
51943,10389
51944,10389
51945,10389
51946,10390
51947,10390
51948,10390
51949,10390
51950,10390
51951,10391
51952,10391
51953,10391
51954,10391
51955,10391
51956,10392
51957,10392
51958,10392
51959,10392
51960,10392
51961,10393
51962,10393
51963,10393
51964,10393
51965,10393
51966,10394
51967,10394
51968,10394
51969,10394
51970,10394
51971,10395
51972,10395
51973,10395
51974,10395
51975,10395
51976,10396
51976,15040
51976,1060
51976,5502
51977,10396
51977,7734
51977,18473
51977,1038
51978,10396
51978,14873
51978,15840
51979,10396
51979,17681
51979,15627
51980,10396
51980,14685
51980,15826
51980,3149
51981,10397
51982,10397
51983,10397
51984,10397
51985,10397
51986,10398
51986,9854
51986,19136
51986,4189
51986,117
51987,10398
51987,7585
51987,9646
51987,6056
51987,8566
51987,14761
51988,10398
51988,5349
51988,1898
51988,6783
51988,14831
51989,10398
51989,5297
51989,1898
51989,5223
51989,8570
51990,10398
51990,11621
51990,18620
51990,5186
51990,9027
51991,10399
51992,10399
51993,10399
51994,10399
51995,10399
51996,10400
51997,10400
51998,10400
51999,10400
52000,10400
52001,10401
52002,10401
52003,10401
52004,10401
52005,10401
52006,10402
52007,10402
52008,10402
52009,10402
52010,10402
52011,10403
52012,10403
52013,10403
52014,10403
52015,10403
52016,10404
52016,5422
52016,9658
52016,4774
52016,8627
52016,4753
52017,10404
52017,14681
52017,2990
52017,7266
52017,9069
52018,10404
52018,7583
52018,15623
52018,6366
52018,9023
52019,10404
52019,11619
52019,1263
52019,6838
52019,8539
52020,10404
52020,19937
52020,6863
52020,5955
52020,144
52021,10405
52022,10405
52023,10405
52024,10405
52025,10405
52026,10406
52027,10406
52028,10406
52029,10406
52030,10406
52031,10407
52032,10407
52033,10407
52034,10407
52035,10407
52036,10408
52036,14994
52036,531
52036,11736
52037,10408
52037,112
52037,3391
52038,10408
52038,9416
52038,18421
52039,10408
52039,14739
52039,11747
52040,10408
52040,7734
52040,18432
52040,18446
52041,10409
52042,10409
52043,10409
52044,10409
52045,10409
52046,10410
52047,10410
52048,10410
52049,10410
52050,10410
52051,10411
52052,10411
52053,10411
52054,10411
52055,10411
52056,10412
52057,10412
52058,10412
52059,10412
52060,10412
52061,10413
52062,10413
52063,10413
52064,10413
52065,10413
52066,10414
52066,13772
52066,3374
52066,18473
52067,10414
52067,13763
52067,3417
52068,10414
52068,14876
52068,10850
52068,3135
52069,10414
52069,3159
52069,3366
52069,7938
52070,10414
52070,3122
52070,3125
52071,10415
52072,10415
52073,10415
52074,10415
52075,10415
52076,10416
52077,10416
52078,10416
52079,10416
52080,10416
52081,10417
52081,5292
52081,350
52081,5196
52081,15002
52081,8067
52082,10417
52082,5292
52082,7657
52082,7380
52082,8997
52083,10417
52083,685
52083,19136
52083,17646
52083,9083
52084,10417
52084,19788
52084,19397
52084,5656
52084,8680
52085,10417
52085,19788
52085,16643
52085,7335
52085,9087
52085,14940
52086,10418
52087,10418
52088,10418
52089,10418
52090,10418
52091,10419
52092,10419
52093,10419
52094,10419
52095,10419
52096,10420
52097,10420
52098,10420
52099,10420
52100,10420
52101,10421
52102,10421
52103,10421
52104,10421
52105,10421
52106,10422
52107,10422
52108,10422
52109,10422
52110,10422
52111,10423
52112,10423
52113,10423
52114,10423
52115,10423
52116,10424
52117,10424
52118,10424
52119,10424
52120,10424
52121,10425
52121,6712
52121,5349
52121,15381
52121,7054
52122,10425
52122,5189
52122,10043
52122,15316
52123,10425
52123,6895
52123,9518
52123,14818
52124,10425
52124,7399
52124,11545
52124,14948
52124,4885
52125,10425
52125,7481
52125,11619
52125,15313
52126,10426
52127,10426
52128,10426
52129,10426
52130,10426
52131,10427
52132,10427
52133,10427
52134,10427
52135,10427
52136,10428
52137,10428
52138,10428
52139,10428
52140,10428
52141,10429
52142,10429
52143,10429
52144,10429
52145,10429
52146,10430
52147,10430
52148,10430
52149,10430
52150,10430
52151,10431
52152,10431
52153,10431
52154,10431
52155,10431
52156,10432
52157,10432
52158,10432
52159,10432
52160,10432
52161,10433
52162,10433
52163,10433
52164,10433
52165,10433
52166,10434
52167,10434
52168,10434
52169,10434
52170,10434
52171,10435
52172,10435
52173,10435
52174,10435
52175,10435
52176,10436
52177,10436
52178,10436
52179,10436
52180,10436
52181,10437
52182,10437
52183,10437
52184,10437
52185,10437
52186,10438
52187,10438
52188,10438
52189,10438
52190,10438
52191,10439
52192,10439
52193,10439
52194,10439
52195,10439
52196,10440
52197,10440
52198,10440
52199,10440
52200,10440
52201,10441
52202,10441
52203,10441
52204,10441
52205,10441
52206,10442
52207,10442
52208,10442
52209,10442
52210,10442
52211,10443
52211,17944
52211,7663
52211,18438
52212,10443
52212,14687
52212,7660
52212,3331
52213,10443
52213,14881
52213,19108
52213,15386
52214,10443
52214,13784
52214,5494
52214,11752
52215,10443
52215,13785
52215,19130
52215,3373
52215,15689
52216,10444
52217,10444
52218,10444
52219,10444
52220,10444
52221,10445
52222,10445
52223,10445
52224,10445
52225,10445
52226,10446
52227,10446
52228,10446
52229,10446
52230,10446
52231,10447
52231,15622
52231,17770
52232,10447
52232,17780
52232,3375
52233,10447
52233,14729
52233,3425
52233,17773
52234,10447
52234,14722
52234,11742
52235,10447
52235,15137
52235,10789
52236,10448
52237,10448
52238,10448
52239,10448
52240,10448
52241,10449
52242,10449
52243,10449
52244,10449
52245,10449
52246,10450
52247,10450
52248,10450
52249,10450
52250,10450
52251,10451
52252,10451
52253,10451
52254,10451
52255,10451
52256,10452
52257,10452
52258,10452
52259,10452
52260,10452
52261,10453
52262,10453
52263,10453
52264,10453
52265,10453
52266,10454
52267,10454
52268,10454
52269,10454
52270,10454
52271,10455
52272,10455
52273,10455
52274,10455
52275,10455
52276,10456
52277,10456
52278,10456
52279,10456
52280,10456
52281,10457
52282,10457
52283,10457
52284,10457
52285,10457
52286,10458
52287,10458
52288,10458
52289,10458
52290,10458
52291,10459
52292,10459
52293,10459
52294,10459
52295,10459
52296,10460
52297,10460
52298,10460
52299,10460
52300,10460
52301,10461
52302,10461
52303,10461
52304,10461
52305,10461
52306,10462
52307,10462
52308,10462
52309,10462
52310,10462
52311,10463
52312,10463
52313,10463
52314,10463
52315,10463
52316,10464
52317,10464
52318,10464
52319,10464
52320,10464
52321,10465
52322,10465
52323,10465
52324,10465
52325,10465
52326,10466
52327,10466
52328,10466
52329,10466
52330,10466
52331,10467
52332,10467
52333,10467
52334,10467
52335,10467
52336,10468
52337,10468
52338,10468
52339,10468
52340,10468
52341,10469
52342,10469
52343,10469
52344,10469
52345,10469
52346,10470
52346,15455
52346,8544
52347,10470
52347,7860
52347,8425
52348,10470
52348,8087
52348,8751
52348,8832
52349,10470
52349,15425
52349,8463
52350,10470
52350,7840
52350,8565
52350,8410
52351,10471
52352,10471
52353,10471
52354,10471
52355,10471
52356,10472
52357,10472
52358,10472
52359,10472
52360,10472
52361,10473
52362,10473
52363,10473
52364,10473
52365,10473
52366,10474
52367,10474
52368,10474
52369,10474
52370,10474
52371,10475
52372,10475
52373,10475
52374,10475
52375,10475
52376,10476
52377,10476
52378,10476
52379,10476
52380,10476
52381,10477
52382,10477
52383,10477
52384,10477
52385,10477
52386,10478
52387,10478
52388,10478
52389,10478
52390,10478
52391,10479
52392,10479
52393,10479
52394,10479
52395,10479
52396,10480
52396,7835
52396,8289
52397,10480
52397,9864
52397,8371
52398,10480
52398,15347
52398,8902
52398,7800
52399,10480
52399,15452
52399,8430
52399,8285
52400,10480
52400,15446
52400,8329
52401,10481
52402,10481
52403,10481
52404,10481
52405,10481
52406,10482
52407,10482
52408,10482
52409,10482
52410,10482
52411,10483
52412,10483
52413,10483
52414,10483
52415,10483
52416,10484
52417,10484
52418,10484
52419,10484
52420,10484
52421,10485
52421,11801
52421,71
52421,6994
52421,286
52421,16665
52422,10485
52422,14170
52422,69
52422,15120
52422,8997
52423,10485
52423,16678
52423,71
52423,5996
52423,8732
52424,10485
52424,12311
52424,69
52424,8775
52424,8868
52424,13783
52425,10485
52425,9625
52425,69
52425,3355
52425,9029
52426,10486
52426,6108
52426,10055
52426,15108
52426,15355
52427,10486
52427,5557
52427,5416
52427,15185
52427,5822
52428,10486
52428,5863
52428,11565
52428,15308
52429,10486
52429,4326
52429,11482
52429,15106
52430,10486
52430,5955
52430,9884
52430,15388
52431,10487
52431,7835
52432,10487
52432,15451
52433,10487
52433,7846
52433,15430
52434,10487
52434,15314
52435,10487
52435,15455
52436,10488
52437,10488
52438,10488
52439,10488
52440,10488
52441,10489
52441,9707
52441,69
52441,17693
52441,8868
52442,10489
52442,12082
52442,71
52442,10582
52442,124
52443,10489
52443,12070
52443,69
52443,322
52443,11279
52443,12369
52444,10489
52444,13883
52444,69
52444,15833
52444,8746
52444,13909
52445,10489
52445,14141
52445,71
52445,18385
52445,15619
52446,10490
52446,15288
52447,10490
52447,7814
52448,10490
52448,7847
52449,10490
52449,15455
52450,10490
52450,15432
52451,10491
52452,10491
52453,10491
52454,10491
52455,10491
52456,10492
52456,12377
52456,71
52456,15691
52456,8962
52457,10492
52457,16685
52457,71
52457,8167
52457,8965
52458,10492
52458,13884
52458,71
52458,15470
52458,8893
52459,10492
52459,9186
52459,69
52459,17734
52459,8650
52460,10492
52460,12645
52460,71
52460,17682
52460,8695
52461,10493
52462,10493
52463,10493
52464,10493
52465,10493
52466,10494
52466,14101
52466,71
52466,10267
52466,8963
52467,10494
52467,12431
52467,69
52467,1026
52467,15007
52468,10494
52468,14107
52468,69
52468,3391
52468,8648
52469,10494
52469,12673
52469,71
52469,18482
52469,5318
52470,10494
52470,17839
52470,71
52470,15746
52470,8698
52470,10054
52471,10495
52471,1332
52471,19423
52471,6182
52471,15185
52471,6050
52472,10495
52472,1395
52472,8527
52472,6233
52472,15316
52472,4401
52473,10495
52473,19242
52473,15113
52473,2990
52473,15179
52473,4534
52473,7339
52474,10495
52474,16645
52474,19426
52474,13683
52474,15397
52474,6554
52474,19127
52475,10495
52475,12746
52475,14665
52475,18814
52475,15190
52475,5915
52476,10496
52476,19187
52476,15236
52476,18616
52476,15301
52476,4897
52477,10496
52477,19091
52477,18493
52477,9657
